"","License.Issue.Date","License.Number","Animal.s.Name","Species","Primary.Breed","Secondary.Breed","ZIP.Code","Year","Avg.AGI","SES"
"249",2022-01-28,"8035928","Beef","Cat","Siamese","Bombay","98122",2022,77.25699641,"Medium"
"250",2022-01-28,"18516","Daisy","Cat","Domestic Shorthair","","98146",2022,57.92258806,"Medium"
"251",2022-01-28,"8035929","Awsee","Cat","Domestic Shorthair","","98199",2022,130.7781505,"High"
"252",2022-01-28,"8035930","Awsoo","Cat","Domestic Shorthair","","98199",2022,130.7781505,"High"
"253",2022-01-29,"S158172","Milo","Cat","Domestic Medium Hair","Mix","98122",2022,77.25699641,"Medium"
"254",2022-01-30,"S140184","Neil","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"255",2022-01-30,"8035952","Harriet","Cat","Russian Blue","Mix","98118",2022,56.95778073,"Medium"
"256",2022-01-30,"S157375","Licorice","Cat","Domestic Shorthair","Mix","98102",2022,94.8156801,"Medium"
"257",2022-01-30,"8014749","Slinky","Cat","Domestic Longhair","Mix","98121",2022,128.0871005,"High"
"258",2022-01-30,"S153308","Lorenzo","Cat","Domestic Shorthair","Mix","98102",2022,94.8156801,"Medium"
"259",2022-01-30,"8014868","Totopo","Cat","Maine Coon","Mix","98144",2022,76.60438247,"Medium"
"260",2022-01-30,"8004962","Odin","Cat","American Shorthair","Mix","98144",2022,76.60438247,"Medium"
"261",2022-01-30,"19066","McGee","Cat","Domestic Shorthair","","98146",2022,57.92258806,"Medium"
"262",2022-01-30,"8015052","Otto Dax","Cat","Domestic Shorthair","Mix","98105",2022,108.5212338,"High"
"263",2022-01-31,"S109938","Peaches","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"264",2022-01-31,"S109932","Leo","Cat","American Shorthair","","98177",2022,120.1930867,"High"
"265",2022-01-31,"S109930","Layla","Cat","American Shorthair","","98177",2022,120.1930867,"High"
"266",2022-01-31,"29170","Wes","Cat","Domestic Shorthair","","98144",2022,76.60438247,"Medium"
"267",2022-01-31,"85237","Smithy","Cat","Domestic Shorthair","","98144",2022,76.60438247,"Medium"
"268",2022-01-31,"77299","Charlie","Cat","Domestic Medium Hair","Maine Coon","98107",2022,77.42486188,"Medium"
"269",2022-01-31,"S139938","Dobby","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"270",2022-01-31,"S140681","Rowan","Cat","American Shorthair","Mix","98115",2022,100.7467087,"High"
"271",2022-01-31,"8035991","Nugget","Cat","Domestic Shorthair","Mix","98117",2022,93.9535877,"Medium"
"272",2022-01-31,"S154002","Pepper","Cat","Domestic Shorthair","Mix","98117",2022,93.9535877,"Medium"
"273",2022-01-31,"83596","Bongo","Cat","Burmese","Mix","98117",2022,93.9535877,"Medium"
"274",2022-01-31,"77040","Johnny Boots","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"275",2022-01-31,"S140432","Betty","Cat","American Shorthair","","98117",2022,93.9535877,"Medium"
"276",2022-01-31,"S109782","Polly","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"277",2022-01-31,"S109781","Manuel","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"278",2022-01-31,"S137580","Ado Annie","Cat","Domestic Medium Hair","Mix","98117",2022,93.9535877,"Medium"
"279",2022-01-31,"8015745","Frankie","Cat","Domestic Longhair","Mix","98102",2022,94.8156801,"Medium"
"280",2022-01-31,"77173","Bandit","Cat","Domestic Medium Hair","","98109",2022,108.8438562,"High"
"281",2022-01-31,"S110209","Leala","Cat","Mix","","98105",2022,108.5212338,"High"
"282",2022-01-31,"S140732","Mocha","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
"283",2022-01-31,"S149361","Buster","Cat","Domestic Shorthair","Mix","98119",2022,111.5524498,"High"
"284",2022-01-31,"S149360","Charlie","Cat","Domestic Shorthair","Mix","98119",2022,111.5524498,"High"
"285",2022-01-31,"8036019","Mochi","Cat","Domestic Longhair","Mix","98122",2022,77.25699641,"Medium"
"286",2022-01-31,"8036020","King","Cat","Russian Blue","Mix","98122",2022,77.25699641,"Medium"
"287",2022-01-31,"8015165","Ash","Cat","Domestic Medium Hair","Mix","98102",2022,94.8156801,"Medium"
"288",2022-01-31,"8036024","Lincoln","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"289",2022-02-01,"74414","Jeremy","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"290",2022-02-01,"74243","Boots","Cat","Domestic Medium Hair","","98118",2022,56.95778073,"Medium"
"291",2022-02-01,"8015682","Thor","Cat","Ragdoll","","98106",2022,50.07752,"Medium"
"292",2022-02-01,"S110732","Raleigh","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"293",2022-02-01,"8014466","Elton","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
"294",2022-02-01,"8036035","Freddie","Cat","Manx","Mix","98107",2022,77.42486188,"Medium"
"295",2022-02-01,"S110926","Gracie","Cat","American Shorthair","Mix","98144",2022,76.60438247,"Medium"
"296",2022-02-01,"S140288","Stan","Cat","Domestic Shorthair","Mix","98136",2022,104.9786052,"High"
"297",2022-02-01,"8015756","Moose","Cat","American Shorthair","Mix","98122",2022,77.25699641,"Medium"
"298",2022-02-01,"8015433","Ronnie","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"299",2022-02-01,"8015432","Reggie","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"300",2022-02-01,"8015974","Figaro","Cat","Mix","Mix","98109",2022,108.8438562,"High"
"301",2022-02-01,"8015975","Chango","Cat","Mix","Mix","98109",2022,108.8438562,"High"
"302",2022-02-01,"S112313","Emma","Cat","Siberian","","98115",2022,100.7467087,"High"
"303",2022-02-01,"S154008","Marceline","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
"304",2022-02-01,"S109702","Shader","Cat","American Shorthair","Mix","98121",2022,128.0871005,"High"
"305",2022-02-01,"S109703","Hephaestus","Cat","American Shorthair","Mix","98121",2022,128.0871005,"High"
"306",2022-02-01,"22681","Juniper","Cat","Domestic Shorthair","","98199",2022,130.7781505,"High"
"307",2022-02-01,"S111094","Eloise","Cat","Domestic Shorthair","","98101",2022,136.1487959,"High"
"308",2022-02-01,"8015749","Holly","Cat","Domestic Medium Hair","Mix","98117",2022,93.9535877,"Medium"
"309",2022-02-01,"8015748","Penny","Cat","Domestic Shorthair","Mix","98117",2022,93.9535877,"Medium"
"310",2022-02-01,"S157615","Puffer","Cat","Domestic Shorthair","Mix","98125",2022,64.3982,"Medium"
"311",2022-02-01,"8015815","Trappy","Cat","Abyssinian","Mix","98103",2022,85.42767318,"Medium"
"312",2022-02-01,"8036055","Hazel","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"313",2022-02-01,"S140270","KitKat","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"314",2022-02-01,"8015599","Huck","Cat","Domestic Shorthair","Mix","98122",2022,77.25699641,"Medium"
"315",2022-02-01,"S110592","Bartholomew","Cat","Domestic Medium Hair","Mix","98122",2022,77.25699641,"Medium"
"316",2022-02-01,"S134463","Benny Jet","Cat","Domestic Shorthair","Mix","98104",2022,98.65607903,"Medium"
"317",2022-02-01,"8016040","Arya","Cat","American Shorthair","","98103",2022,85.42767318,"Medium"
"318",2022-02-01,"8016041","Sansa","Cat","American Shorthair","","98103",2022,85.42767318,"Medium"
"319",2022-02-02,"S139509","Totie","Cat","Domestic Shorthair","Mix","98177",2022,120.1930867,"High"
"320",2022-02-02,"77666","Gary Oak","Cat","Siamese","","98115",2022,100.7467087,"High"
"321",2022-02-02,"77667","Bea","Cat","Domestic Longhair","","98115",2022,100.7467087,"High"
"322",2022-02-02,"8015625","Helga","Cat","American Shorthair","Mix","98144",2022,76.60438247,"Medium"
"323",2022-02-02,"83139","Midi","Cat","Domestic Shorthair","","98125",2022,64.3982,"Medium"
"324",2022-02-02,"S151990","Bernie","Cat","Domestic Shorthair","Mix","98032",2022,50.86722325,"Medium"
"325",2022-02-02,"S158176","Vettel","Cat","Domestic Shorthair","Mix","98102",2022,94.8156801,"Medium"
"326",2022-02-02,"83434","Rose","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"327",2022-02-02,"S157383","Verstappen","Cat","Domestic Shorthair","Mix","98105",2022,108.5212338,"High"
"328",2022-02-02,"S134448","Odette","Cat","Domestic Shorthair","Mix","98119",2022,111.5524498,"High"
"329",2022-02-02,"8015653","Poe","Cat","Domestic Shorthair","Mix","98106",2022,50.07752,"Medium"
"330",2022-02-02,"8015652","Finn","Cat","Domestic Shorthair","Mix","98106",2022,50.07752,"Medium"
"331",2022-02-02,"77182","Rocco","Cat","LaPerm","","98125",2022,64.3982,"Medium"
"332",2022-02-02,"73450","Nutella","Cat","Domestic Shorthair","","98125",2022,64.3982,"Medium"
"333",2022-02-02,"74341","Cottonina","Cat","British Shorthair","","98177",2022,120.1930867,"High"
"334",2022-02-02,"S158182","Chuey","Cat","Domestic Shorthair","Mix","98122",2022,77.25699641,"Medium"
"335",2022-02-02,"77424","Prudence","Cat","Domestic Shorthair","Russian Blue","98121",2022,128.0871005,"High"
"336",2022-02-02,"77425","Martha","Cat","Domestic Shorthair","Russian Blue","98121",2022,128.0871005,"High"
"337",2022-02-02,"S109282","Pabu","Cat","Domestic Longhair","","98117",2022,93.9535877,"Medium"
"338",2022-02-02,"S157386","Toast","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
"339",2022-02-02,"8036080","Cali","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"340",2022-02-02,"8015587","Snowball","Cat","Siamese","Mix","98118",2022,56.95778073,"Medium"
"341",2022-02-02,"S139647","Julius","Cat","Domestic Medium Hair","","98115",2022,100.7467087,"High"
"342",2022-02-02,"S149278","Raven","Cat","Domestic Shorthair","Mix","98112",2022,202.574526,"High"
"343",2022-02-02,"8036082","Madame Curie","Cat","Mix","Mix","98121",2022,128.0871005,"High"
"344",2022-02-03,"S104393","Griffin","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
"345",2022-02-03,"77293","ColbyJack","Cat","Domestic Longhair","","98115",2022,100.7467087,"High"
"346",2022-02-03,"S110693","Doobie","Cat","Domestic Shorthair","Mix","98109",2022,108.8438562,"High"
"347",2022-02-03,"8015423","Sunny aka Sunflower","Cat","Domestic Medium Hair","Mix","98105",2022,108.5212338,"High"
"348",2022-02-03,"8015424","Zoey aka Nemo","Cat","Domestic Medium Hair","Mix","98105",2022,108.5212338,"High"
"349",2022-02-03,"8036100","Buddy Guy","Cat","Domestic Medium Hair","","98136",2022,104.9786052,"High"
"350",2022-02-03,"23813","Marloh","Cat","Domestic Medium Hair","","98133",2022,55.06720631,"Medium"
"351",2022-02-03,"74235","Spooky","Cat","Domestic Shorthair","","98106",2022,50.07752,"Medium"
"352",2022-02-03,"77263","Panda","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"353",2022-02-03,"S153963","Kit Kat","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"354",2022-02-04,"8036118","Humboldt","Cat","Domestic Shorthair","","98107",2022,77.42486188,"Medium"
"355",2022-02-04,"28579","Sid","Cat","British Shorthair","","98144",2022,76.60438247,"Medium"
"356",2022-02-04,"28577","Solo","Cat","American Shorthair","","98144",2022,76.60438247,"Medium"
"357",2022-02-04,"83575","Thomasina","Cat","Domestic Shorthair","","98146",2022,57.92258806,"Medium"
"358",2022-02-04,"S158193","Prancer","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"359",2022-02-04,"S140585","Tabatha","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"360",2022-02-04,"8015750","Sophie","Cat","Domestic Medium Hair","Mix","98107",2022,77.42486188,"Medium"
"361",2022-02-04,"8015751","Hank","Cat","Domestic Medium Hair","Mix","98107",2022,77.42486188,"Medium"
"362",2022-02-04,"8015534","Keavy","Cat","Domestic Shorthair","Mix","98108",2022,50.01273345,"Medium"
"363",2022-02-05,"S109809","Minerva","Cat","Domestic Medium Hair","","98199",2022,130.7781505,"High"
"364",2022-02-05,"8036141","Leopold Scotch","Cat","Domestic Shorthair","Mix","98121",2022,128.0871005,"High"
"365",2022-02-05,"S110744","Berlioz","Cat","Siamese","Domestic Shorthair","98102",2022,94.8156801,"Medium"
"366",2022-02-05,"S110747","Totoro","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"367",2022-02-05,"S110746","Sooty","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"368",2022-02-05,"337452","Monk","Cat","Domestic Shorthair","","98104",2022,98.65607903,"Medium"
"369",2022-02-05,"74249","Frimbo","Cat","Domestic Shorthair","","98109",2022,108.8438562,"High"
"370",2022-02-05,"74239","Ginger","Cat","Domestic Shorthair","","98109",2022,108.8438562,"High"
"371",2022-02-05,"S140191","Tux","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"372",2022-02-05,"S137790","Data","Cat","Domestic Shorthair","Mix","98106",2022,50.07752,"Medium"
"373",2022-02-05,"S110022","Tykums","Cat","Domestic Longhair","Mix","98105",2022,108.5212338,"High"
"374",2022-02-05,"S151969","Harley","Cat","Japanese Bobtail","","98107",2022,77.42486188,"Medium"
"375",2022-02-05,"S110729","Claude","Cat","Domestic Shorthair","Mix","98125",2022,64.3982,"Medium"
"376",2022-02-05,"S110730","Lilly","Cat","Domestic Shorthair","Mix","98125",2022,64.3982,"Medium"
"377",2022-02-05,"S109688","Max","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"378",2022-02-05,"S109689","Madeline","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"379",2022-02-05,"S157059","","Cat","Domestic Medium Hair","Mix","98103",2022,85.42767318,"Medium"
"380",2022-02-05,"72191","Jack","Cat","Himalayan","","98146",2022,57.92258806,"Medium"
"381",2022-02-05,"S158506","Remi","Cat","Domestic Shorthair","Mix","98119",2022,111.5524498,"High"
"382",2022-02-05,"S158507","Rue","Cat","Domestic Shorthair","Mix","98119",2022,111.5524498,"High"
"383",2022-02-05,"8036149","Bruno","Cat","American Shorthair","Mix","98103",2022,85.42767318,"Medium"
"384",2022-02-05,"8036152","Nala","Cat","Domestic Shorthair","Mix","98101",2022,136.1487959,"High"
"385",2022-02-05,"S158510","Accent","Cat","Domestic Shorthair","Mix","98119",2022,111.5524498,"High"
"386",2022-02-05,"S158512","Sky","Cat","Domestic Shorthair","Mix","98144",2022,76.60438247,"Medium"
"387",2022-02-06,"8036167","Churro","Cat","Abyssinian","Mix","98058",2022,67.77115104,"Medium"
"388",2022-02-06,"S157389","Danika","Cat","Domestic Medium Hair","Mix","98122",2022,77.25699641,"Medium"
"389",2022-02-06,"77466","Pixel","Cat","Siamese","Domestic Longhair","98115",2022,100.7467087,"High"
"390",2022-02-06,"S157391","Lando","Cat","Domestic Medium Hair","Mix","98107",2022,77.42486188,"Medium"
"391",2022-02-06,"S111960","Margrete","Cat","Domestic Longhair","","98112",2022,202.574526,"High"
"392",2022-02-06,"8036183","Pocari","Cat","Domestic Shorthair","Mix","98118",2022,56.95778073,"Medium"
"393",2022-02-07,"74336","Squeek","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"394",2022-02-07,"74335","Henry","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"395",2022-02-07,"8036194","Cricket","Cat","Domestic Medium Hair","Mix","98115",2022,100.7467087,"High"
"396",2022-02-07,"8036196","Emma","Cat","Domestic Shorthair","Mix","98125",2022,64.3982,"Medium"
"397",2022-02-07,"S154218","Darla","Cat","Domestic Shorthair","Mix","98136",2022,104.9786052,"High"
"398",2022-02-07,"S157392","Ocon","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"399",2022-02-07,"8036205","Jeffrey","Cat","Domestic Shorthair","Mix","98122",2022,77.25699641,"Medium"
"400",2022-02-07,"S157393","Lil' Steph","Cat","Domestic Shorthair","Mix","98102",2022,94.8156801,"Medium"
"401",2022-02-07,"8036206","Bingks","Cat","Bombay","Mix","98122",2022,77.25699641,"Medium"
"402",2022-02-07,"S157394","Gemini","Cat","Domestic Shorthair","Mix","98101",2022,136.1487959,"High"
"403",2022-02-07,"S157396","Rex","Cat","Domestic Shorthair","Mix","98136",2022,104.9786052,"High"
"404",2022-02-07,"S140190","Harper Mika","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"405",2022-02-07,"S127574","Mimsy","Cat","American Shorthair","","98104",2022,98.65607903,"Medium"
"406",2022-02-07,"S127575","Zora","Cat","American Shorthair","","98104",2022,98.65607903,"Medium"
"407",2022-02-07,"8036214","Ollie","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"408",2022-02-08,"83516","Finn","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"409",2022-02-08,"83517","Jake","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"410",2022-02-08,"S127266","Anakin","Cat","Siamese","Mix","98125",2022,64.3982,"Medium"
"411",2022-02-08,"8014600","Rumpelteazer","Cat","Domestic Shorthair","Mix","98112",2022,202.574526,"High"
"412",2022-02-08,"8014601","Vickie Sue","Cat","Domestic Shorthair","Mix","98112",2022,202.574526,"High"
"413",2022-02-08,"S112372","Charlie","Cat","Domestic Longhair","Mix","98125",2022,64.3982,"Medium"
"414",2022-02-08,"S157397","Ares","Cat","Domestic Shorthair","Mix","98144",2022,76.60438247,"Medium"
"415",2022-02-08,"S143238","Sindarin","Cat","Burmese","Siamese","98199",2022,130.7781505,"High"
"416",2022-02-08,"83028","Viola","Cat","Domestic Shorthair","","98133",2022,55.06720631,"Medium"
"417",2022-02-08,"S157616","Wilbur","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"418",2022-02-08,"8036231","Midnight","Cat","Domestic Shorthair","Mix","98122",2022,77.25699641,"Medium"
"419",2022-02-08,"S157399","Butters","Cat","Siamese","Mix","98199",2022,130.7781505,"High"
"420",2022-02-08,"8036232","Licorice","Cat","American Shorthair","Mix","98107",2022,77.42486188,"Medium"
"421",2022-02-09,"8036239","Lucy","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"422",2022-02-09,"8036241","Nia","Cat","Domestic Shorthair","Mix","98101",2022,136.1487959,"High"
"423",2022-02-09,"8015120","Starlily","Cat","Domestic Shorthair","Domestic Shorthair","98103",2022,85.42767318,"Medium"
"424",2022-02-09,"8015119","Echo","Cat","Domestic Shorthair","Domestic Shorthair","98103",2022,85.42767318,"Medium"
"425",2022-02-09,"S127754","Precious","Cat","Domestic Shorthair","Mix","98121",2022,128.0871005,"High"
"426",2022-02-09,"S127753","Tigger","Cat","Domestic Shorthair","Mix","98121",2022,128.0871005,"High"
"427",2022-02-09,"8036245","Loki","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
"428",2022-02-09,"8036256","Parker","Cat","Mix","Mix","98103",2022,85.42767318,"Medium"
"429",2022-02-10,"S157881","McLovin","Cat","Domestic Shorthair","Mix","98122",2022,77.25699641,"Medium"
"430",2022-02-10,"8036272","Sterling","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
"431",2022-02-10,"S139529","Elle Sara Fiannaca","Cat","Domestic Medium Hair","","98109",2022,108.8438562,"High"
"432",2022-02-10,"8015531","Kaya","Cat","Domestic Shorthair","Mix","98125",2022,64.3982,"Medium"
"433",2022-02-10,"S108256","Izzy","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"434",2022-02-10,"S108300","Sammi","Cat","Domestic Longhair","Mix","98115",2022,100.7467087,"High"
"435",2022-02-10,"S149283","Edgar","Cat","Domestic Shorthair","Mix","98126",2022,70.93753425,"Medium"
"436",2022-02-10,"S149284","Emily","Cat","Domestic Shorthair","Mix","98126",2022,70.93753425,"Medium"
"437",2022-02-10,"77670","Big Boy","Cat","Domestic Shorthair","","98109",2022,108.8438562,"High"
"438",2022-02-10,"77689","Boychik","Cat","Domestic Shorthair","","98109",2022,108.8438562,"High"
"439",2022-02-11,"8036284","Winston","Cat","Russian Blue","Mix","98108",2022,50.01273345,"Medium"
"440",2022-02-11,"8015969","Zuko","Cat","Domestic Shorthair","Mix","98102",2022,94.8156801,"Medium"
"441",2022-02-11,"S111853","Ella","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"442",2022-02-11,"S111852","Cinder","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"443",2022-02-11,"8036291","Tony","Cat","Domestic Shorthair","Mix","98122",2022,77.25699641,"Medium"
"444",2022-02-11,"83416","Mogget","Cat","Domestic Longhair","","98116",2022,98.37759883,"Medium"
"445",2022-02-11,"74214","Otto","Cat","Domestic Shorthair","Mix","98117",2022,93.9535877,"Medium"
"446",2022-02-11,"74209","Ulysses","Cat","Domestic Shorthair","Mix","98117",2022,93.9535877,"Medium"
"447",2022-02-11,"S158521","Portia","Cat","Domestic Longhair","Mix","98107",2022,77.42486188,"Medium"
"448",2022-02-11,"74498","Skippy","Cat","Siamese","","98119",2022,111.5524498,"High"
"449",2022-02-11,"74496","Jujubee","Cat","Siamese","","98119",2022,111.5524498,"High"
"450",2022-02-11,"74497","Jezavell","Cat","Siamese","","98119",2022,111.5524498,"High"
"451",2022-02-12,"S110716","Benedict","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"452",2022-02-12,"73590","Woodstock","Cat","Siamese","Mix","98177",2022,120.1930867,"High"
"453",2022-02-12,"73589","Snoopy","Cat","Siamese","Mix","98177",2022,120.1930867,"High"
"454",2022-02-12,"S151988","Edgar","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
